"id_municipio","Município","Situação do domicílio","Grupo de idade","White","Black","Brown","Indigenous"
"4322806","Veranópolis (RS)","Total","Total","88.66","2.02","9.00","0.04"
"4322855","Vespasiano Corrêa (RS)","Total","Total","95.70","1.20","3.10","-"
"4322905","Viadutos (RS)","Total","Total","90.53","0.26","8.93","-"
"4323002","Viamão (RS)","Total","Total","74.94","11.46","12.85","0.42"
"4323101","Vicente Dutra (RS)","Total","Total","80.75","0.49","16.41","1.66"
"4323200","Victor Graeff (RS)","Total","Total","92.43","0.38","6.84","0.11"
"4323309","Vila Flores (RS)","Total","Total","91.16","1.28","7.47","-"
"4323358","Vila Lângaro (RS)","Total","Total","90.67","2.53","6.71","-"
"4323408","Vila Maria (RS)","Total","Total","94.15","1.93","3.70","-"
"4323457","Vila Nova do Sul (RS)","Total","Total","83.35","6.00","10.37","-"
"4323507","Vista Alegre (RS)","Total","Total","85.18","3.16","9.72","0.17"
"4323606","Vista Alegre do Prata (RS)","Total","Total","91.64","0.84","7.40","-"
"4323705","Vista Gaúcha (RS)","Total","Total","88.32","2.32","8.92","-"
"4323754","Vitória das Missões (RS)","Total","Total","78.14","3.44","16.97","0.10"
"4323770","Westfália (RS)","Total","Total","97.84","0.33","1.83","-"
"4323804","Xangri-lá (RS)","Total","Total","89.75","4.06","5.92","0.12"
"5000203","Água Clara (MS)","Total","Total","40.92","8.53","48.83","0.16"
"5000252","Alcinópolis (MS)","Total","Total","49.18","5.66","44.64","0.04"
"5000609","Amambai (MS)","Total","Total","50.71","2.28","25.76","20.88"
"5000708","Anastácio (MS)","Total","Total","41.24","3.99","47.60","6.08"
"5000807","Anaurilândia (MS)","Total","Total","40.37","4.43","54.12","0.14"
"5000856","Angélica (MS)","Total","Total","48.19","4.79","46.25","0.05"
"5000906","Antônio João (MS)","Total","Total","47.56","2.30","38.97","10.47"
"5001003","Aparecida do Taboado (MS)","Total","Total","58.75","5.19","35.06","-"
"5001102","Aquidauana (MS)","Total","Total","33.93","6.35","45.66","13.07"
"5001243","Aral Moreira (MS)","Total","Total","55.89","1.84","34.72","7.43"
"5001508","Bandeirantes (MS)","Total","Total","43.09","5.66","48.90","0.65"
"5001904","Bataguassu (MS)","Total","Total","44.47","5.27","48.98","0.49"
"5002001","Batayporã (MS)","Total","Total","39.77","4.13","55.18","0.05"
"5002100","Bela Vista (MS)","Total","Total","51.36","1.82","44.78","1.93"
"5002159","Bodoquena (MS)","Total","Total","35.32","8.02","52.79","2.95"
"5002209","Bonito (MS)","Total","Total","43.46","3.57","51.53","0.69"
"5002308","Brasilândia (MS)","Total","Total","49.97","4.91","44.05","0.63"
"5002407","Caarapó (MS)","Total","Total","44.96","3.65","33.92","17.15"
"5002605","Camapuã (MS)","Total","Total","41.35","4.30","53.53","0.33"
"5002704","Campo Grande (MS)","Total","Total","50.00","5.26","42.39","0.67"
"5002803","Caracol (MS)","Total","Total","48.23","7.58","44.04","0.09"
"5002902","Cassilândia (MS)","Total","Total","55.63","5.73","37.76","0.10"
"5002951","Chapadão do Sul (MS)","Total","Total","53.28","4.09","41.16","0.35"
"5003108","Corguinho (MS)","Total","Total","37.14","11.28","50.83","0.12"
"5003157","Coronel Sapucaia (MS)","Total","Total","38.13","3.41","38.59","19.45"
"5003207","Corumbá (MS)","Total","Total","27.96","7.10","63.34","0.38"
"5003256","Costa Rica (MS)","Total","Total","49.95","5.17","43.46","0.16"
"5003306","Coxim (MS)","Total","Total","36.25","6.21","55.72","0.54"
"5003454","Deodápolis (MS)","Total","Total","46.34","3.45","49.34","-"
"5003488","Dois Irmãos do Buriti (MS)","Total","Total","32.18","3.25","45.44","18.43"
"5003504","Douradina (MS)","Total","Total","47.24","2.10","31.92","17.78"
"5003702","Dourados (MS)","Total","Total","56.06","4.21","34.80","3.38"
"5003751","Eldorado (MS)","Total","Total","41.77","3.01","50.56","4.30"
"5003801","Fátima do Sul (MS)","Total","Total","49.03","3.88","45.68","0.31"
"5003900","Figueirão (MS)","Total","Total","45.13","6.26","47.47","-"
"5004007","Glória de Dourados (MS)","Total","Total","51.60","3.40","42.54","0.43"
"5004106","Guia Lopes da Laguna (MS)","Total","Total","46.25","1.24","51.30","0.13"
"5004304","Iguatemi (MS)","Total","Total","58.76","3.93","34.02","2.26"
"5004403","Inocência (MS)","Total","Total","52.90","6.21","39.55","0.13"
"5004502","Itaporã (MS)","Total","Total","47.75","2.61","25.41","23.26"
"5004601","Itaquiraí (MS)","Total","Total","42.41","3.66","53.06","0.28"
"5004700","Ivinhema (MS)","Total","Total","50.76","3.26","44.34","0.05"
"5004809","Japorã (MS)","Total","Total","20.32","2.49","27.47","49.56"
"5004908","Jaraguari (MS)","Total","Total","38.26","9.55","50.41","1.06"
"5005004","Jardim (MS)","Total","Total","45.05","2.70","51.59","0.27"
"5005103","Jateí (MS)","Total","Total","32.98","1.55","64.48","0.08"
"5005152","Juti (MS)","Total","Total","40.03","2.75","46.23","9.76"
"5005202","Ladário (MS)","Total","Total","28.37","6.57","64.12","0.15"
"5005251","Laguna Carapã (MS)","Total","Total","47.54","4.49","33.05","14.47"
"5005400","Maracaju (MS)","Total","Total","53.48","4.74","39.88","0.93"
"5005608","Miranda (MS)","Total","Total","27.80","4.51","43.91","23.16"
"5005681","Mundo Novo (MS)","Total","Total","47.42","3.83","46.87","0.15"
"5005707","Naviraí (MS)","Total","Total","42.06","4.75","51.58","0.52"
"5005806","Nioaque (MS)","Total","Total","36.71","6.63","46.47","9.48"
"5006002","Nova Alvorada do Sul (MS)","Total","Total","44.05","3.53","51.49","0.78"
"5006200","Nova Andradina (MS)","Total","Total","47.04","6.97","44.05","0.06"
"5006259","Novo Horizonte do Sul (MS)","Total","Total","45.37","2.41","50.53","-"
"5006309","Paranaíba (MS)","Total","Total","61.70","5.07","32.62","0.07"
"5006358","Paranhos (MS)","Total","Total","29.80","1.91","32.50","35.75"
"5006408","Pedro Gomes (MS)","Total","Total","38.16","3.81","57.88","-"
"5006606","Ponta Porã (MS)","Total","Total","49.87","2.02","47.20","0.13"
"5006903","Porto Murtinho (MS)","Total","Total","37.85","1.67","50.51","9.07"
"5007109","Ribas do Rio Pardo (MS)","Total","Total","40.03","8.48","50.45","0.47"
"5007208","Rio Brilhante (MS)","Total","Total","49.18","3.28","46.50","0.40"
"5007307","Rio Negro (MS)","Total","Total","43.04","4.46","50.68","0.11"
"5007406","Rio Verde de Mato Grosso (MS)","Total","Total","39.59","5.22","54.49","0.34"
"5007505","Rochedo (MS)","Total","Total","40.36","6.32","51.98","0.53"
"5007554","Santa Rita do Pardo (MS)","Total","Total","41.81","4.82","52.33","0.38"
"5007695","São Gabriel do Oeste (MS)","Total","Total","57.12","4.52","37.29","0.30"
"5007703","Sete Quedas (MS)","Total","Total","51.90","3.72","42.98","1.39"
"5007802","Selvíria (MS)","Total","Total","44.64","5.19","49.44","0.13"
"5007901","Sidrolândia (MS)","Total","Total","42.90","5.76","44.63","5.01"
"5007935","Sonora (MS)","Total","Total","30.58","7.22","61.51","0.36"
"5007950","Tacuru (MS)","Total","Total","31.62","2.96","30.06","35.17"
"5007976","Taquarussu (MS)","Total","Total","37.05","4.84","55.99","0.86"
"5008008","Terenos (MS)","Total","Total","47.10","3.98","46.42","1.55"
"5008305","Três Lagoas (MS)","Total","Total","46.16","6.48","46.15","0.04"
"5008404","Vicentina (MS)","Total","Total","47.25","3.56","47.73","0.36"
"5100102","Acorizal (MT)","Total","Total","21.77","6.70","68.81","0.26"
"5100201","Água Boa (MT)","Total","Total","40.87","5.73","50.16","1.29"
"5100250","Alta Floresta (MT)","Total","Total","43.29","5.31","49.69","0.09"
"5100300","Alto Araguaia (MT)","Total","Total","43.42","6.89","48.41","0.07"
"5100359","Alto Boa Vista (MT)","Total","Total","25.12","9.37","49.80","14.69"
"5100409","Alto Garças (MT)","Total","Total","46.41","6.14","44.83","0.64"
"5100508","Alto Paraguai (MT)","Total","Total","16.04","9.10","74.20","0.26"
"5100607","Alto Taquari (MT)","Total","Total","49.50","4.22","45.72","-"
"5100805","Apiacás (MT)","Total","Total","39.00","7.86","49.23","2.46"
"5101001","Araguaiana (MT)","Total","Total","26.40","6.08","64.96","0.09"
"5101209","Araguainha (MT)","Total","Total","41.46","2.97","55.23","-"
"5101258","Araputanga (MT)","Total","Total","36.61","3.93","58.81","0.03"
"5101308","Arenápolis (MT)","Total","Total","26.75","14.22","56.85","-"
"5101407","Aripuanã (MT)","Total","Total","40.53","7.27","49.02","2.14"
"5101605","Barão de Melgaço (MT)","Total","Total","15.70","6.92","76.02","0.89"
"5101704","Barra do Bugres (MT)","Total","Total","29.50","8.56","58.25","2.00"
"5101803","Barra do Garças (MT)","Total","Total","33.88","5.64","54.01","5.73"
"5101852","Bom Jesus do Araguaia (MT)","Total","Total","27.06","3.87","66.75","0.22"
"5101902","Brasnorte (MT)","Total","Total","43.77","4.30","40.59","10.36"
"5102504","Cáceres (MT)","Total","Total","29.02","8.43","61.10","0.28"
